Version,condition_fuid,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,00-15 Yrs,F,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,16-24 Yrs,F,mortality,0.49
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,25-34 Yrs,F,mortality,0.48
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,35-44 Yrs,F,mortality,0.53
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,45-54 Yrs,F,mortality,0.53
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,55-64 Yrs,F,mortality,0.51
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,65-74 Yrs,F,mortality,0.45
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,75+ Yrs,F,mortality,0.38
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,00-15 Yrs,M,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,16-24 Yrs,M,mortality,0.58
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,25-34 Yrs,M,mortality,0.61
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,35-44 Yrs,M,mortality,0.61
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,45-54 Yrs,M,mortality,0.63
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,55-64 Yrs,M,mortality,0.63
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,65-74 Yrs,M,mortality,0.6
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Oesophagus.C15,23,75+ Yrs,M,mortality,0.52
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,00-15 Yrs,F,morbidity,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,16-24 Yrs,F,morbidity,0.11
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,25-34 Yrs,F,morbidity,0.12
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,35-44 Yrs,F,morbidity,0.13
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,45-54 Yrs,F,morbidity,0.14
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,55-64 Yrs,F,morbidity,0.13
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,65-74 Yrs,F,morbidity,0.11
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,75+ Yrs,F,morbidity,0.11
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,00-15 Yrs,M,morbidity,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,16-24 Yrs,M,morbidity,0.16
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,25-34 Yrs,M,morbidity,0.18
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,35-44 Yrs,M,morbidity,0.18
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,45-54 Yrs,M,morbidity,0.19
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,55-64 Yrs,M,morbidity,0.19
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,65-74 Yrs,M,morbidity,0.17
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,75+ Yrs,M,morbidity,0.13
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,00-15 Yrs,F,mortality,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,16-24 Yrs,F,mortality,0.11
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,25-34 Yrs,F,mortality,0.12
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,35-44 Yrs,F,mortality,0.13
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,45-54 Yrs,F,mortality,0.14
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,55-64 Yrs,F,mortality,0.13
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,65-74 Yrs,F,mortality,0.11
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,75+ Yrs,F,mortality,0.11
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,00-15 Yrs,M,mortality,0
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,16-24 Yrs,M,mortality,0.16
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,25-34 Yrs,M,mortality,0.18
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,35-44 Yrs,M,mortality,0.18
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,45-54 Yrs,M,mortality,0.19
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,55-64 Yrs,M,mortality,0.19
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,65-74 Yrs,M,mortality,0.17
aaf_2017_phe,"Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Colorectal.C18-C20, C21",25,75+ Yrs,M,mortality,0.13
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,00-15 Yrs,F,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,16-24 Yrs,F,morbidity,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,25-34 Yrs,F,morbidity,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,35-44 Yrs,F,morbidity,0.12
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,45-54 Yrs,F,morbidity,0.13
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,55-64 Yrs,F,morbidity,0.12
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,65-74 Yrs,F,morbidity,0.1
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,75+ Yrs,F,morbidity,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,00-15 Yrs,M,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,16-24 Yrs,M,morbidity,0.15
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,25-34 Yrs,M,morbidity,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,35-44 Yrs,M,morbidity,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,45-54 Yrs,M,morbidity,0.18
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,55-64 Yrs,M,morbidity,0.18
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,65-74 Yrs,M,morbidity,0.16
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,75+ Yrs,M,morbidity,0.12
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,00-15 Yrs,F,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,16-24 Yrs,F,mortality,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,25-34 Yrs,F,mortality,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,35-44 Yrs,F,mortality,0.12
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,45-54 Yrs,F,mortality,0.13
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,55-64 Yrs,F,mortality,0.12
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,65-74 Yrs,F,mortality,0.1
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,75+ Yrs,F,mortality,0.11
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,00-15 Yrs,M,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,16-24 Yrs,M,mortality,0.15
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,25-34 Yrs,M,mortality,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,35-44 Yrs,M,mortality,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,45-54 Yrs,M,mortality,0.18
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,55-64 Yrs,M,mortality,0.18
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,65-74 Yrs,M,mortality,0.16
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Liver and intrahepatic bile ducts.C22,27,75+ Yrs,M,mortality,0.12
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,00-15 Yrs,F,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,16-24 Yrs,F,morbidity,0.25
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,25-34 Yrs,F,morbidity,0.23
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,35-44 Yrs,F,morbidity,0.28
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,45-54 Yrs,F,morbidity,0.29
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,55-64 Yrs,F,morbidity,0.27
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,65-74 Yrs,F,morbidity,0.21
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,75+ Yrs,F,morbidity,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,00-15 Yrs,M,morbidity,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,16-24 Yrs,M,morbidity,0.35
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,25-34 Yrs,M,morbidity,0.39
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,35-44 Yrs,M,morbidity,0.39
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,45-54 Yrs,M,morbidity,0.41
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,55-64 Yrs,M,morbidity,0.41
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,65-74 Yrs,M,morbidity,0.36
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,75+ Yrs,M,morbidity,0.28
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,00-15 Yrs,F,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,16-24 Yrs,F,mortality,0.25
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,25-34 Yrs,F,mortality,0.23
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,35-44 Yrs,F,mortality,0.28
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,45-54 Yrs,F,mortality,0.29
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,55-64 Yrs,F,mortality,0.27
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,65-74 Yrs,F,mortality,0.21
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,75+ Yrs,F,mortality,0.17
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,00-15 Yrs,M,mortality,0
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,16-24 Yrs,M,mortality,0.35
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,25-34 Yrs,M,mortality,0.39
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,35-44 Yrs,M,mortality,0.39
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,45-54 Yrs,M,mortality,0.41
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,55-64 Yrs,M,mortality,0.41
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,65-74 Yrs,M,mortality,0.36
aaf_2017_phe,Partially attributable conditions - chronic conditions.Malignant neoplasm of:.Larynx.C32,28,75+ Yrs,M,mortality,0.28
